Q No.,Question,Answer,Model Response
72,একটি কারখানায় ৫ দিনে ৫০০টি মোটরসাইকেল তৈরি হয়। ৩ সপ্তাহে ওই কারখানায় কতটি মোটরসাইকেল তৈরি হবে।,২১০০,"### Translation of the Problem:
In a factory, 500 motorcycles are manufactured in 5 days. How many motorcycles will be manufactured in that factory in 3 weeks?

### Solution:
1. **Calculate motorcycles produced per day:**
   - 500 motorcycles are produced in 5 days.
   - Therefore, motorcycles produced in one day = \( \frac{500}{5} = 100 \) motorcycles.

2. **Calculate the total number of days in 3 weeks:**
   - 1 week has 7 days, so 3 weeks have \( 3 \times 7 = 21 \) days.

3. **Calculate the total number of motorcycles produced in 3 weeks:**
   - Motorcycles produced in 21 days = \( 100 \times 21 = 2100 \) motorcycles.

**Answer: 2100**"
148,আভা এবং সারা দাবা খেলার সিদ্ধান্ত নিয়েছে কিন্তু দেখতে পেল যে ১০ টি টুকরো নেই। কত টুকরা উপস্থিত ছিল?,২২,"## Problem Translation:
Ava and Sara decided to play chess but found that 10 pieces were missing. How many pieces were present?

## Solution:
A standard chess set consists of 32 pieces:

- Each player has 16 pieces.
- Total pieces: 16 pieces/player * 2 players = 32 pieces.

Since 10 pieces are missing from the standard set:

- Present pieces = Total pieces - Missing pieces 
- Present pieces = 32 - 10 = 22 pieces.

**Answer: 22**"
24,রফিক দোকান থেকে ডজন প্রতি ১২০ টাকা দিয়ে দেড় ডজন ডিম নিয়ে বাসায় গেল। বাসায় গিয়ে সে দেখল ৬ টা ডিম নষ্ট। তবে রফিকের কত টাকা খরচ হল?,১৮০,"1. **Translation of the Bengali problem into English:**

Rafiqul went to the store and bought one and a half dozen eggs at 120 Taka per dozen. After reaching home, he found that 6 eggs were spoiled. However, how much money did Rafiqul spend?

2. **Solution in English:**

First, we need to determine the total number of eggs Rafiqul bought. 

A dozen equals 12 eggs. Since he bought one and a half dozen eggs:
\[ 1.5 \text{ dozen} = 1.5 \times 12 = 18 \text{ eggs} \]

The price per dozen is 120 Taka. Since Rafiqul bought one and a half dozen:
\[ \text{Cost for 1.5 dozen} = 1.5 \times 120 \text{ Taka} = 180 \text{ Taka} \]

The cost is calculated based on the quantity of eggs purchased, regardless of whether some eggs are spoiled. Therefore, the expense Rafiqul incurred is based on the purchase, not on the condition of the eggs after purchase.

Hence, Rafiqul spent a total of 180 Taka.

**Answer: 180**"
170,লিওনার্দো একটি নিবন্ধ পড়ছেন যা বলছে প্রতি শতাব্দীতে তাপমাত্রা ৩ ইউনিট বাড়ছে। ৭০০ বছরে তাপমাত্রার কী পরিবর্তন হবে?,২১,"## Translation of the Problem from Bengali to English:

Leonardo is reading an article that states the temperature is increasing by 3 units every century. What will be the change in temperature over 700 years?

## Solution:

The problem states that the temperature increases by 3 units every century. First, we should determine how many centuries 700 years correspond to:
\[ \text{Number of centuries} = \frac{700}{100} = 7 \, \text{centuries} \]

Given that the temperature increases by 3 units per century, the change in temperature over 7 centuries is:
\[ \text{Temperature change} = 7 \times 3 = 21 \, \text{units} \]

Hence, the temperature will increase by 21 units over 700 years.

**Answer: 21**"
85,আজ আমি আমার বাড়ির সকলের সাথে পুরী বেড়াতে যাব। ২২ঃ৩৫ -এ হাওড়া স্টেশন থেকে ট্রেন ছাড়বে। কিন্তু আমরা ২০ঃ৩৫ -এ হাওড়া স্টেশনে পৌছেঁ গেছি। হিসাব করে দেখি আমাদের স্টেশনে কত ঘন্টা অপেক্ষা করতে হবে।,২,"**Translated Problem:**

Today, I will go on a trip to Puri with everyone in my house. The train will depart from Howrah Station at 22:35 (10:35 PM). However, we arrived at Howrah Station at 20:35 (8:35 PM). Calculate how many hours we have to wait at the station.

**Solution:**

1. The train departure time is 22:35.
2. The time of arrival at the station is 20:35.
3. To find out how long we need to wait at the station, we need to find the difference between the departure time and the arrival time.

   \[
   \text{Waiting Time} = 22:35 - 20:35
   \]

4. Subtract the times:

- Hours: 22 - 20 = 2 hours
- Minutes: 35 - 35 = 0 minutes

Thus, the waiting time is 2 hours and 0 minutes.

**Answer: 2**"
286,স্নেহার নিকট তাস খেলার ২৫টি সম্পূর্ণ ডেক রয়েছে। তার মোট কয়টি চিড়িতন আছে?,৩২৫,"### Translation of the Bengali problem into English:
Sneha has 25 complete decks of playing cards. How many jokers does she have in total?

### Solution:
In a standard deck of playing cards, there are usually 2 jokers. Therefore, to find the total number of jokers in 25 decks, we will multiply the number of jokers in one deck by the number of decks.

\[
\text{Total number of jokers} = 2 \, \text{jokers/deck} \times 25 \, \text{decks} = 50 \, \text{jokers}
\]

**Answer: 50**"
4,একটা ছেলে একটা মাঠে ৫টা গরু চড়াচ্ছে। ঐখানে মোট কয়টা পা আছে?,২২,"1. **Translation of the Bengali problem to English:**

   A boy is herding 5 cows in a field. What is the total number of legs present there?

2. **Solution:**

   To solve this problem, we need to count the number of legs belonging to both the boy and the cows.

   - The boy has 2 legs.
   - Each cow has 4 legs.
   - Therefore, 5 cows will have \( 5 \times 4 = 20 \) legs.

   Adding the legs of the boy and the cows, the total number of legs is:

   \( 2 + 20 = 22 \).

3. **Conclusion:**

   **Answer: 22**"
153,ভিক্টোরিয়া ৯৫ মি/সেকেন্ড গতিতে চলে। সে ২ মিনিটে কত কিমি অতিক্রম করতে পারে,১১.৪০,"1. **Translation of the Problem:**

   Victoria travels at a speed of 95 meters per second. How many kilometers can she cover in 2 minutes?

2. **Solution:**

   First, we need to determine how far Victoria can travel in 2 minutes at a speed of 95 meters per second.

   - Convert the time from minutes to seconds because the speed is given in meters per second.
     \[
     2 \text{ minutes} = 2 \times 60 = 120 \text{ seconds}
     \]

   - Calculate the distance traveled in meters using the speed and the total time in seconds.
     \[
     \text{Distance} = \text{Speed} \times \text{Time} = 95 \text{ m/s} \times 120 \text{ s} = 11400 \text{ meters}
     \]

   - Convert the distance from meters to kilometers, knowing that 1 kilometer = 1000 meters.
     \[
     11400 \text{ meters} = \frac{11400}{1000} = 11.4 \text{ kilometers}
     \]

The final answer to the problem is:

**Answer: 11.4**"
132,একটি খামারে ৬০টি পশুর পা এবং মোট ২০টি প্রাণী রয়েছে। কেউ মুরগি আবার কেউ ভেড়া। ভেড়ার সংখ্যা বের কর,১০,"## Translation of the Problem:
In a farm, there are 60 animal legs and a total of 20 animals. Some are chickens and some are sheep. Find the number of sheep.

## Solution: 

Let's denote:
- The number of chickens as \( c \).
- The number of sheep as \( s \).

We know:
1. Each chicken has 2 legs.
2. Each sheep has 4 legs.

The problem gives us the following equations based on the given statements:
1. \( c + s = 20 \)  (because there are 20 animals in total).
2. \( 2c + 4s = 60 \) (because there are a total of 60 legs).

We now have two equations:
1. \( c + s = 20 \)
2. \( 2c + 4s = 60 \)

Let's solve these equations:

From the first equation, express \( c \) in terms of \( s \):

\[ c = 20 - s \]

Substitute \( c = 20 - s \) into the second equation:

\[ 2(20 - s) + 4s = 60 \]

\[ 40 - 2s + 4s = 60 \]

\[ 40 + 2s = 60 \]

Subtract 40 from both sides to isolate the term involving \( s \):

\[ 2s = 20 \]

Divide by 2:

\[ s = 10 \]

Therefore, there are 10 sheep.

**Answer: 10**"
98,(৩ ঘণ্টা ২৫ মিনিট ) + ( ৮ ঘণ্টা ৩৫ মিনিট ) = কত ঘন্টা?,১২,"## Translation of the Problem
(3 hours 25 minutes) + (8 hours 35 minutes) = How many hours?

## Solution

To solve this problem, we need to add the given time durations together and convert any extra minutes into the equivalent number of hours.

1. Add the hours:
   - 3 hours + 8 hours = 11 hours

2. Add the minutes:
   - 25 minutes + 35 minutes = 60 minutes

Since 60 minutes is equivalent to 1 hour, we need to convert these minutes into an additional hour.

3. Adjust the total time by converting 60 minutes into an hour:
   - 11 hours + 1 hour = 12 hours

Therefore, the total time after adding the two durations together is 12 hours.

**Answer: 12**"
346,"জয়ের প্রতি মাসে ২ বার ডাক্তারের কাছে যাওয়ার কথা। সুতরাং, তিনি সারা বছর ধরে প্রতি মাসে ২টি ছুটি নিয়েছিলেন। ঐ বছরে জয় কয়টা ছুটি নিয়েছিল?",২৪,"1. **Translation of the Bengali Problem:**

   Joy is supposed to visit the doctor twice a month. Therefore, he took 2 days off each month throughout the year. How many leaves did Joy take that year?

2. **Solution:**

   Joy takes 2 days off each month to visit the doctor. Since there are 12 months in a year, we need to calculate the total number of days off Joy took in a year.

   To find the total days off, multiply the number of months in a year by the number of days off per month:

   \[
   \text{Total days off} = 2 \times 12 = 24
   \]

   Therefore, Joy took a total of 24 days off in the year to visit the doctor.

3. **Final Numerical Answer:**

   **Answer: 24**"
368,বর্গাকার একটি পার্কের চারপাশে বেড়া দেওয়ায় মোট খরচ ছিল ২২৪ টাকা। প্রতিটি পাশে বেড়া দিতে কত টাকা খরচ হয়?,৫৬,"1. **Translation of the Bengali problem into English:**

   The total cost of fencing a square park was 224 Taka. How much does it cost to fence each side?

2. **Solution:**

   A square has four equal sides. The total cost of fencing the square park is 224 Taka. Therefore, the cost to fence each side is the total cost divided by the number of sides.

   \[
   \text{Cost per side} = \frac{\text{Total cost}}{\text{Number of sides}} = \frac{224}{4}
   \]

   Calculating this:

   \[
   \text{Cost per side} = \frac{224}{4} = 56
   \]

3. **Final Answer:**

   **Answer: 56**"
383,পার্কারের একটি কাজ আছে যা তাকে প্রতিদিন ৬৩ টাকা দেয় এবং সে প্রতিদিন কাজ করে। ৬ সপ্তাহে পার্কার দ্বারা উপার্জিত অর্থের পরিমাণ গণনা করুন,২৬৪৬,"### Translation of the Problem:

Parker has a job that pays him 63 Taka per day and he works every day. Calculate the amount of money earned by Parker in 6 weeks.

### Solution:

1. Determine the number of days Parker works in 6 weeks:
   - There are 7 days in a week.
   - Thus, in 6 weeks, Parker works \(6 \times 7 = 42\) days.

2. Calculate the total earnings:
   - Daily earnings are 63 Taka.
   - For 42 days, the total earnings will be \(63 \times 42\).

3. Perform the multiplication:
   \[
   63 \times 42 = 2646
   \]

Therefore, the total amount of money earned by Parker in 6 weeks is 2646 Taka.

**Answer: 2646**"
66,মে মাসের ৩৩ তারিখ জিসানের জন্মদিন হওয়ার সম্ভাবনা কত?,০,"1. **Translation of the Bengali problem into English:**

   What is the probability that Jisan's birthday is on the 33rd of May?

2. **Solution:**

   In the Gregorian calendar, May is a month with 31 days. Therefore, it's not possible for May to have a 33rd day.

   The probability of Jisan's birthday being on a non-existent day (like the 33rd of May) is 0, as it cannot happen.

   **Answer: 0**"
33,জামাল দোকান থেকে ডিম প্রতি ১১ টাকা করে সাড়ে তিন হালি ডিম নিয়ে বাসায় গেল। তবে জামালের কত টাকা খরচ হল?,১৫৪,"1. **Translate the Bengali problem into English:**

   Jamal bought three and a half dozen eggs from a store at 11 Taka per egg and went home. How much money did Jamal spend?

2. **Solution in English:**

   First, we need to understand the term ""হালি"" (hali) which means a set of 12 (a dozen) in Bengali. So, Jamal bought three and a half dozen eggs. 

   - A dozen contains 12 eggs.
   - Three and a half dozen is \( 3.5 \times 12 \) eggs.

   Calculate the total number of eggs:
   \[
   3.5 \times 12 = 42 \text{ eggs}
   \]

   Jamal bought 42 eggs at the rate of 11 Taka per egg. 

   Calculate the total cost:
   \[
   42 \times 11 = 462 \text{ Taka}
   \]

   So, Jamal spent a total of 462 Taka.

**Answer: 462**"
115,একজন দোকানদারের ৩টি সম্পূর্ণ ডেক তাস এবং একটি অতিরিক্ত ৪টি তাস রয়েছে৷ তার মোট কত কার্ড আছে?,১৬০,"## Translation of the Problem:
A shopkeeper has 3 complete decks of cards and an additional 4 cards. How many cards does he have in total?

## Solution:
A standard deck of cards contains 52 cards. Therefore, if the shopkeeper has 3 complete decks, the number of cards in these decks is:

\[ 3 \times 52 = 156 \]

He also has an additional 4 cards. Therefore, the total number of cards the shopkeeper has is:

\[ 156 + 4 = 160 \]

Thus, the total number of cards the shopkeeper possesses is 160.

**Answer: 160**"
352,ইলিয়াস দুই ডজন কলা কিনেছে। তিনি ৩টি কলা খেয়েছেন। এখন কয়জন বাকি আছে?,২১,"## Translation of the Bengali problem:

Elias bought two dozen bananas. He ate 3 bananas. How many bananas are left now?

## Solution:

1. **Calculate the total number of bananas initially purchased:**

   - One dozen equals 12 bananas.
   - Therefore, two dozen bananas equal \( 2 \times 12 = 24 \) bananas.

2. **Calculate the number of bananas left after eating:**

   - Elias ate 3 bananas.
   - Hence, the remaining bananas are \( 24 - 3 = 21 \).

**Answer: 21**"
41,রফিক দোকান থেকে ডজন প্রতি ১৪৪ টাকা দিয়ে আধা ডজন ডিম নিয়ে বাসায় গেল। বাসায় গিয়ে সে দেখল ৩ টা ডিম নষ্ট। তবে রফিকের কত টাকা ক্ষতি হল?,৩৬,"1. **Translation of the Problem:**

   Rafik went to the market and bought half a dozen eggs at the rate of 144 taka per dozen. When he returned home, he discovered that 3 eggs were spoiled. How much money did Rafik lose?

2. **Solution:**

   - **Calculate the Cost per Egg:**
     \[
     \text{Cost per dozen} = 144 \text{ taka}
     \]
     Since a dozen consists of 12 eggs, the cost per egg is:
     \[
     \text{Cost per egg} = \frac{144}{12} = 12 \text{ taka}
     \]

   - **Calculate the Total Cost for Half a Dozen:**
     Half a dozen is 6 eggs, so the cost for half a dozen eggs is:
     \[
     \text{Cost for 6 eggs} = 6 \times 12 = 72 \text{ taka}
     \]

   - **Determine the Loss:**
     Since 3 eggs were spoiled, the money lost due to the spoiled eggs is:
     \[
     \text{Loss} = 3 \times 12 = 36 \text{ taka}
     \]

   Rafik's total monetary loss is therefore 36 taka.

**Answer: 36**"
147,"পাইপার একটি বায়ু প্রদর্শনীতে রাখা সমস্ত বাণিজ্যিক বিমানের ডানা গণনা করেছে। মোট ডানা ৯০টি হলে, কতটি প্লেন ছিল?",৪৫,"## Translation of the Problem:
Piper counted the wings of all the commercial airplanes present at an air show. If the total number of wings is 90, how many airplanes were there?

## Solution:
To solve the problem, we need to determine how many airplanes there are if there are a total of 90 wings.

The key insight is to remember that each airplane has 2 wings. Thus, to find the number of airplanes, we can divide the total number of wings by the number of wings per airplane.
   
Total number of wings = 90  
Wings per airplane = 2

Number of airplanes = Total number of wings / Wings per airplane  
                     = 90 / 2  
                     = 45

Therefore, the number of airplanes is 45.

**Answer: 45**"
60,ফেব্রুয়ারি মাসের ৩০ তারিখ জিসানের জন্মদিন হওয়ার সম্ভাবনা কত?,০,"1. **Translation of the Problem:**

   The problem in Bengali is asking: ""What is the probability that Jisan's birthday is on February 30th?""

2. **Solution:**

   In the Gregorian calendar, February never has 30 days. In a common year, February has 28 days, and in a leap year, it has 29 days. Therefore, it is impossible for someone to have a birthday on February 30th because such a day does not exist in the calendar.

   Given this, the probability of Jisan's birthday being on February 30th is zero because the day does not exist.

3. **Conclusion:**

   **Answer: 0**"
345,"পুরো জুন মাসের জন্য, ওয়েন প্রতিদিন ২টি বার্গার কিনেছিলেন। যদি প্রতিটি বার্গারের দাম ১২ টাকা। জুন মাসে ওয়েন বার্গারে কত খরচ করেছেন?",৭২০,"### Translation of the Bengali Problem:
For the entire month of June, Wayne bought 2 burgers every day. If each burger costs 12 Taka, how much did Wayne spend on burgers in June?

### Solution:
1. **Number of Days in June**: June has 30 days.
2. **Burgers per Day**: Wayne buys 2 burgers each day.
3. **Total Burgers in June**: \( 30 \text{ days} \times 2 \text{ burgers per day} = 60 \text{ burgers} \).
4. **Cost per Burger**: Each burger costs 12 Taka.
5. **Total Cost in June**: \( 60 \text{ burgers} \times 12 \text{ Taka per burger} = 720 \text{ Taka} \).

**Answer: 720**"
48,তাহসান দোকান থেকে ডজন প্রতি ১৩২ টাকা দিয়ে আধা ডজন ডিম নিয়ে বাসায় গেল। বাসায় গিয়ে সে দেখল ৬ টা ডিম নষ্ট। তবে তাহসানের কত টাকা ক্ষতি হল?,৬৬,"## Translation of the Problem:
Tahsaan bought half a dozen eggs from a shop at 132 Taka per dozen and took them home. At home, he discovered that 6 eggs were spoiled. What is Tahsaan's financial loss?

## Solution:
First, we need to determine the cost of half a dozen eggs since Tahsaan bought half a dozen. The price per dozen is 132 Taka. Hence, the price for half a dozen eggs is:

\[ \text{Cost for half a dozen} = \frac{132}{2} = 66 \text{ Taka} \]

Next, since the total half a dozen eggs Tahsaan bought were all spoiled (as half a dozen equals 6 eggs), then the entire amount he spent on the eggs is a loss.

Therefore, Tahsaan's financial loss is 66 Taka since all the eggs were spoiled.

**Answer: 66**"
58,আসিফের খামারের পশুগুলোর মোট ৪৬০ টি পা আছে। তার খামারে মোট কত গুলা গরু আছে?,১১৫,"1. **Translation of the Problem from Bengali to English:**

   Asif's farm animals have a total of 460 legs. How many cows are there on his farm?

2. **Solution:**

   Let's analyze the problem:
   - Typically, farm animals include cows and chickens.
   - Assume \( c \) represents the number of cows and \( h \) represents the number of chickens.
   - It's known that chickens have 2 legs each and cows have 4 legs each.
   - Since there are a total of 460 legs, we can set up the equation:
     \[
     4c + 2h = 460
     \]
   - Simplifying gives:
     \[
     2c + h = 230
     \]
   - We need more information (like the number of total animals) to solve this exactly for both animals. For this problem, focusing on cows:
     - Assume Asif only has cows and no chickens for simplicity.
     - So, if \( h = 0 \), then:
       \[
       2c = 230 \rightarrow c = 115
       \]
     - This means Asif must have \( 115 \) cows to have a total of 460 legs from cows only.
     
3. **Final Solution:**

   Since no information about other animals (like chickens) is given or required for a definite count on farm animals other than cows, and assuming Asif's farm primarily comprises cows (a common assumption in such problems):

   **Answer: 115**"
270,পেন্সিলের দাম ৬ টাকা আর এলিজাবেথের পকেটে আছে মাত্র ৫ টাকা। তিনি তার প্রতিবেশীর কাছ থেকে ৫৩ পয়সা ধার নিয়েছিলেন। একটি পেন্সিল কিনতে এলিজাবেথের এখন আর কত পয়সা লাগবে?,৪৭,"### Translation of the Problem:
The price of a pencil is 6 Taka and Elizabeth has only 5 Taka in her pocket. She borrowed 53 Paisa from her neighbor. How much more Paisa does Elizabeth need now to buy a pencil?

### Solution:
1. **Calculate the total amount of money Elizabeth has:**  
   - Elizabeth has 5 Taka in hand.
   - She borrowed 53 Paisa. Since 1 Taka = 100 Paisa, 5 Taka = 500 Paisa.
   - Therefore, Elizabeth now has a total of 500 Paisa + 53 Paisa = 553 Paisa.

2. **Calculate the price of the pencil in Paisa:**  
   - The price of one pencil is 6 Taka, which equals 600 Paisa (since 1 Taka = 100 Paisa).

3. **Calculate how much more Paisa Elizabeth needs:**  
   - The price of the pencil is 600 Paisa and Elizabeth has 553 Paisa.
   - The additional Paisa needed = 600 Paisa - 553 Paisa = 47 Paisa.

**Conclusion:** Elizabeth needs 47 more Paisa to buy the pencil.

**Answer: 47**"
225,"রোমান প্রতিদিন ৭ ঘণ্টা ঘুমায়। আজ যদি তিনি সকাল ৯টায় ঘুম থেকে ওঠেন, তাহলে কতক্ষণে তিনি ঘুমোতেন?",১০,"## Translation of the Problem:
Roman sleeps for 7 hours every day. If today he woke up at 9:00 AM, at what time did he go to sleep?

## Solution:
To determine the time Roman went to sleep, we need to subtract his total sleep duration from the time he woke up.

1. Roman sleeps for a total of 7 hours.
2. He woke up at 9:00 AM.

To find out when he went to sleep:
- Subtract 7 hours from 9:00 AM.

Calculating:
- 9:00 AM - 7 hours = 2:00 AM

Thus, Roman went to sleep at 2:00 AM.

**Answer: 2:00 AM**"
297,জ্যাকসন প্রতি মাসে তিনদিন কাজ থেকে ছুটি নেন। সারা বছরে জ্যাকসন কত ছুটি নিয়েছিলেন?,৩৬,"1. **Translation of the Problem:**

   Jackson takes three days off from work each month. How many days off did Jackson take in total for the year?

2. **Solution:**

   - Jackson takes 3 days off each month.
   - A year consists of 12 months.
   - To find the total number of days off in a year, multiply the number of days off taken each month by the number of months in a year:

   \[
   \text{Total days off} = 3 \, \text{days/month} \times 12 \, \text{months} = 36 \, \text{days}
   \]

**Answer: 36**"
109,একটি কারখানায় একটি মেশিন টানা আড়াই সপ্তাহ চলতে থাকে। মেশিনটি মোট কত ঘণ্টা চলে?,৪২০,"## Translated Problem:

In a factory, a machine runs continuously for two and a half weeks. How many hours does the machine run in total?

## Solution:

1. Calculate the number of days in two and a half weeks:
   - One week has 7 days. So, two and a half weeks is \( 2.5 \times 7 = 17.5 \) days.

2. Calculate the total hours the machine runs:
   - There are 24 hours in one day.
   - Hence, in 17.5 days, the machine runs for \( 17.5 \times 24 = 420 \) hours.

Thus, the machine runs for a total of 420 hours.

**Answer: 420**"
125,ডাক্তার আরিয়াকে একটানা ২ সপ্তাহ ধরে প্রতিদিন একটি করে আপেল খাওয়ার পরামর্শ দিয়েছেন। তার কত আপেল কিনতে হবে?,১৪,"### Translation of the Problem:
Dr. Ariya has been advised to eat one apple every day for 2 consecutive weeks. How many apples does she need to buy?

### Solution:
A week consists of 7 days. Therefore, 2 weeks would have:

\[ 2 \times 7 = 14 \text{ days} \]

Since Dr. Ariya needs to eat one apple each day, she will need 14 apples in total for the entire 2-week period.

**Answer: 14**"
295,একজন দোকানদারের তাস খেলার ৫টি সম্পূর্ণ ডেক রয়েছে। তার মোট কয়টি ফেস কার্ড আছে?,৬০,"## Translation of the Problem:
A shopkeeper has 5 complete decks of playing cards. How many face cards does he have in total?

## Solution:
Each deck of playing cards consists of 52 cards. In a standard deck, the face cards are the Jack, Queen, and King from each of the four suits: hearts, diamonds, clubs, and spades. This gives us:
- 1 Jack, 1 Queen, and 1 King for each suit.

There are 4 suits, so each deck has:
- 4 (suits) × 3 (face cards per suit) = 12 face cards.

The shopkeeper has 5 complete decks. Therefore, the total number of face cards in 5 decks is:
- 5 (decks) × 12 (face cards per deck) = 60 face cards.

**Answer: 60**"
55,"একটি এলাকায় ১২০ জন মানুষ আছে, যাদের প্রত্যেকের ২ টি করে পোষা কুকুর আছে। যদি এলাকার সবাই একসাথে একটি মাঠে তাদের কুকুর নিয়ে উপস্থিত হয়। তবে ওই মুহূর্তে ওই মাঠে মোট কয়টি পা থাকবে?",১২০০,"**Translation of the Problem:**

In a locality, there are 120 people, each having 2 pet dogs. If everyone in the locality comes together to a field with their dogs, how many total legs will be in the field at that moment?

**Solution:**

1. First, consider the number of legs that the people have. Each person has 2 legs. Therefore, the total number of human legs is:
   \[
   120 \text{ people} \times 2 \text{ legs per person} = 240 \text{ legs}
   \]

2. Next, consider the number of legs that the dogs have. Each dog has 4 legs, and each person has 2 dogs. Therefore, the total number of dogs is:
   \[
   120 \text{ people} \times 2 \text{ dogs per person} = 240 \text{ dogs}
   \]

3. Therefore, the total number of legs from the dogs is:
   \[
   240 \text{ dogs} \times 4 \text{ legs per dog} = 960 \text{ legs}
   \]

4. Finally, add the number of human legs and the number of dog legs to get the total number of legs in the field:
   \[
   240 \text{ human legs} + 960 \text{ dog legs} = 1200 \text{ legs}
   \]

**Answer: 1200**"
166,"কারসনকে জলের প্রাণীদের নিয়ে একটি প্রতিবেদন তৈরি করতে হবে। সুতরাং, তিনি একটি অ্যাকোয়ারিয়াম পরিদর্শন করেন এবং মোট ৫টি অক্টোপাস দেখেন। তিনি অক্টোপাসের পায়ের সংখ্যা উল্লেখ করতে চান। অক্টোপাস পায়ের মোট সংখ্যা নির্ণয় করুন।",৪০,"## Translated Problem:
Carson needs to create a report on aquatic animals. Therefore, he visits an aquarium and observes a total of 5 octopuses. He wants to mention the number of legs (arms) of the octopuses. Determine the total number of legs (arms) of the octopuses.

## Solution:
An octopus has 8 legs (arms). Carson observed 5 octopuses in total. To find the total number of legs, multiply the number of legs per octopus by the number of octopuses:

\[ \text{Total legs} = 8 \times 5 = 40 \]

**Answer: 40**"
283,স্নেহার নিকট তাস খেলার ৩টি সম্পূর্ণ ডেক রয়েছে। তার মোট কয়টি রুইতন আছে?,৩৯,"## Translation of the Problem:
Sneha has 3 complete decks of playing cards. How many aces does she have in total?

## Solution:
A standard deck of playing cards contains 52 cards. Among these, there are 4 aces (one for each suit: hearts, diamonds, clubs, and spades).

Since Sneha has 3 complete decks of playing cards, the total number of aces can be calculated as follows:

- Number of aces in one deck = 4
- Total number of decks = 3

Thus, the total number of aces = \( 4 \, \text{aces/deck} \times 3 \, \text{decks} = 12 \, \text{aces} \).

**Answer: 12**"
266,ইকিয়েল ৫টি অভিন্ন ঘনকাকৃতির বস্তুর সমস্ত বাইরের তল এঁকেছেন। ইকিয়েল দ্বারা আঁকা মোট তলের সংখ্যা কত?,৩০,"## Translation of the Problem:
Ezekiel painted all the outer surfaces of 5 identical cubic objects. What is the total number of surfaces painted by Ezekiel?

## Solution:
A cube has 6 faces. If Ezekiel has 5 identical cubic objects, and he paints all the outer surfaces, he would paint the following:

- Each cube has 6 faces.
- Therefore, for 5 cubes, the total number of faces (or surfaces) to paint is calculated as:

\[ \text{Total faces} = 5 \times 6 = 30 \]

Therefore, Ezekiel painted a total of 30 surfaces.

**Answer: 30**"
401,জোসেফাইন প্রতিদিন দশটি পয়সা সঞ্চয় করতে শুরু করে। কত দিন পর তিনি মোট ২ টাকা সঞ্চয় করতেন?,২০,"**Translated Problem:**
Josephine starts saving ten paisa every day. After how many days will she have saved a total of 2 rupees?

**Solution:**
Firstly, we need to understand the conversion between paisa and rupees. 

1 rupee = 100 paisa.

Josephine is saving 10 paisa every day.

She wants to save a total of 2 rupees.

Convert 2 rupees to paisa:  
2 rupees = 2 × 100 paisa = 200 paisa.

Now, calculate the number of days required to save 200 paisa when saving 10 paisa per day:

Number of days = Total paisa needed / Paisa saved per day  
Number of days = 200 paisa / 10 paisa per day = 20 days.

**Answer: 20**"
367,"হাইকিং দলকে প্রত্যেক অংশগ্রহণকারীর জন্য গ্লাভসের ব্যবস্থা করতে হবে। মোট অংশগ্রহণকারীদের সংখ্যা ৬৩ হলে, হাইকিং টিমের সর্বনিম্ন কত সংখ্যক গ্লাভস ব্যবস্থা করতে হবে?",১২৬,"## Translated Problem:
The hiking team needs to arrange gloves for each participant. If the total number of participants is 63, what is the minimum number of gloves that the hiking team must arrange?

To solve this problem, we need to determine the number of gloves required for each participant in the hiking team. Typically, each participant would need a pair of gloves, which means two gloves per person.

Therefore, if there are 63 participants, the total number of gloves needed would be calculated as follows:

\[ \text{Total number of gloves} = \text{Number of participants} \times \text{Gloves per participant} = 63 \times 2 = 126 \]

**Answer: 126**"
222,"একটি ফুটবল খেলায়, প্রত্যেক দর্শককে তাদের উভয় হাতের জন্য রিস্টব্যান্ড দেওয়া হত। মোট ২৯০টি রিস্টব্যান্ড বিতরণ করা হয়েছিল। কত মানুষ খেলা দেখেছেন?",১৪৫,"### Translation of the Problem:
In a football match, each spectator was given wristbands for both their hands. A total of 290 wristbands were distributed. How many people watched the game?

### Solution:
Each person receives 2 wristbands (one for each hand). Therefore, to find out how many people watched the game, we need to divide the total number of wristbands by 2.

\[
\text{Number of People} = \frac{\text{Total Number of Wristbands}}{2} = \frac{290}{2} = 145
\]

**Answer: 145**"
287,স্নেহার নিকট তাস খেলার ৬টি সম্পূর্ণ ডেক রয়েছে। তার মোট কয়টি চিড়িতন আছে?,৭৮,"1. **Translation of the Bengali problem into English:**

   Sneha has 6 complete decks of playing cards. How many cards does she have in total?

2. **Solving the problem:**

   A standard deck of playing cards contains 52 cards. Therefore, if Sneha has 6 complete decks, the total number of cards can be calculated by multiplying the number of decks by the number of cards in each deck.
   
   \[
   \text{Total number of cards} = 6 \times 52 = 312
   \]

3. **Conclusion:**

   Answer: 312"
